target_date,location,count
2025-02-02,MI,2
2025-02-03,MI,4
2025-02-04,MI,0
2025-02-05,MI,0
2025-02-06,MI,1
2025-02-07,MI,0
2025-02-08,MI,0
2025-02-09,MI,1
2025-02-10,MI,4
2025-02-11,MI,0
2025-02-12,MI,1
2025-02-13,MI,0
2025-02-14,MI,0
2025-02-15,MI,0
2025-02-16,MI,0
2025-02-17,MI,0
2025-02-18,MI,0
2025-02-19,MI,0
2025-02-20,MI,0
2025-02-21,MI,0
2025-02-22,MI,0
2025-02-23,MI,0
2025-02-24,MI,0
2025-02-25,MI,0
2025-02-26,MI,0
2025-02-27,MI,0
2025-02-28,MI,0
2025-03-01,MI,0
2025-03-02,MI,0
2025-03-03,MI,0
2025-03-04,MI,0
2025-03-05,MI,0
2025-02-02,MN,21
2025-02-03,MN,13
2025-02-04,MN,13
2025-02-05,MN,5
2025-02-06,MN,8
2025-02-07,MN,8
2025-02-08,MN,7
2025-02-09,MN,10
2025-02-10,MN,11
2025-02-11,MN,18
2025-02-12,MN,8
2025-02-13,MN,10
2025-02-14,MN,9
2025-02-15,MN,6
2025-02-16,MN,8
2025-02-17,MN,7
2025-02-18,MN,2
2025-02-19,MN,0
2025-02-20,MN,0
2025-02-21,MN,0
2025-02-22,MN,0
2025-02-23,MN,0
2025-02-24,MN,0
2025-02-25,MN,0
2025-02-26,MN,0
2025-02-27,MN,0
2025-02-28,MN,0
2025-03-01,MN,0
2025-03-02,MN,0
2025-03-03,MN,0
2025-03-04,MN,0
2025-03-05,MN,0
2025-02-02,MO,0
2025-02-03,MO,0
2025-02-04,MO,0
2025-02-05,MO,0
2025-02-06,MO,0
2025-02-07,MO,0
2025-02-08,MO,0
2025-02-09,MO,0
2025-02-10,MO,0
2025-02-11,MO,0
2025-02-12,MO,0
2025-02-13,MO,0
2025-02-14,MO,0
2025-02-15,MO,0
2025-02-16,MO,0
2025-02-17,MO,0
2025-02-18,MO,0
2025-02-19,MO,0
2025-02-20,MO,0
2025-02-21,MO,0
2025-02-22,MO,0
2025-02-23,MO,0
2025-02-24,MO,0
2025-02-25,MO,0
2025-02-26,MO,0
2025-02-27,MO,0
2025-02-28,MO,0
2025-03-01,MO,0
2025-03-02,MO,0
2025-03-03,MO,0
2025-03-04,MO,0
2025-03-05,MO,0
2025-02-02,MS,0
2025-02-03,MS,1
2025-02-04,MS,0
2025-02-05,MS,2
2025-02-06,MS,0
2025-02-07,MS,0
2025-02-08,MS,0
2025-02-09,MS,0
2025-02-10,MS,0
2025-02-11,MS,0
2025-02-12,MS,0
2025-02-13,MS,0
2025-02-14,MS,0
2025-02-15,MS,0
2025-02-16,MS,0
2025-02-17,MS,0
2025-02-18,MS,0
2025-02-19,MS,0
2025-02-20,MS,0
2025-02-21,MS,0
2025-02-22,MS,0
2025-02-23,MS,0
2025-02-24,MS,0
2025-02-25,MS,0
2025-02-26,MS,0
2025-02-27,MS,0
2025-02-28,MS,0
2025-03-01,MS,0
2025-03-02,MS,0
2025-03-03,MS,0
2025-03-04,MS,0
2025-03-05,MS,0
2025-02-02,MT,0
2025-02-03,MT,0
2025-02-04,MT,0
2025-02-05,MT,0
2025-02-06,MT,0
2025-02-07,MT,0
2025-02-08,MT,0
2025-02-09,MT,0
2025-02-10,MT,0
2025-02-11,MT,0
2025-02-12,MT,0
2025-02-13,MT,0
2025-02-14,MT,0
2025-02-15,MT,0
2025-02-16,MT,0
2025-02-17,MT,0
2025-02-18,MT,0
2025-02-19,MT,0
2025-02-20,MT,0
2025-02-21,MT,0
2025-02-22,MT,0
2025-02-23,MT,0
2025-02-24,MT,0
2025-02-25,MT,0
2025-02-26,MT,0
2025-02-27,MT,0
2025-02-28,MT,0
2025-03-01,MT,0
2025-03-02,MT,0
2025-03-03,MT,0
2025-03-04,MT,0
2025-03-05,MT,0
2025-02-02,NC,0
2025-02-03,NC,2
2025-02-04,NC,8
2025-02-05,NC,3
2025-02-06,NC,6
2025-02-07,NC,2
2025-02-08,NC,0
2025-02-09,NC,0
2025-02-10,NC,3
2025-02-11,NC,0
2025-02-12,NC,1
2025-02-13,NC,1
2025-02-14,NC,0
2025-02-15,NC,0
2025-02-16,NC,0
2025-02-17,NC,0
2025-02-18,NC,0
2025-02-19,NC,0
2025-02-20,NC,0
2025-02-21,NC,0
2025-02-22,NC,0
2025-02-23,NC,0
2025-02-24,NC,0
2025-02-25,NC,0
2025-02-26,NC,0
2025-02-27,NC,0
2025-02-28,NC,0
2025-03-01,NC,0
2025-03-02,NC,0
2025-03-03,NC,0
2025-03-04,NC,0
2025-03-05,NC,0
2025-02-02,ND,0
2025-02-03,ND,0
2025-02-04,ND,0
2025-02-05,ND,0
2025-02-06,ND,0
2025-02-07,ND,0
2025-02-08,ND,0
2025-02-09,ND,0
2025-02-10,ND,0
2025-02-11,ND,0
2025-02-12,ND,0
2025-02-13,ND,0
2025-02-14,ND,0
2025-02-15,ND,0
2025-02-16,ND,0
2025-02-17,ND,0
2025-02-18,ND,0
2025-02-19,ND,0
2025-02-20,ND,0
2025-02-21,ND,0
2025-02-22,ND,0
2025-02-23,ND,0
2025-02-24,ND,0
2025-02-25,ND,0
2025-02-26,ND,0
2025-02-27,ND,0
2025-02-28,ND,0
2025-03-01,ND,0
2025-03-02,ND,0
2025-03-03,ND,0
2025-03-04,ND,0
2025-03-05,ND,0
2025-02-02,NE,0
2025-02-03,NE,0
2025-02-04,NE,0
2025-02-05,NE,0
2025-02-06,NE,0
2025-02-07,NE,0
2025-02-08,NE,0
2025-02-09,NE,0
2025-02-10,NE,0
2025-02-11,NE,0
2025-02-12,NE,0
2025-02-13,NE,0
2025-02-14,NE,0
2025-02-15,NE,0
2025-02-16,NE,0
2025-02-17,NE,0
2025-02-18,NE,0
2025-02-19,NE,0
2025-02-20,NE,0
2025-02-21,NE,0
2025-02-22,NE,0
2025-02-23,NE,0
2025-02-24,NE,0
2025-02-25,NE,0
2025-02-26,NE,0
2025-02-27,NE,0
2025-02-28,NE,0
2025-03-01,NE,0
2025-03-02,NE,0
2025-03-03,NE,0
2025-03-04,NE,0
2025-03-05,NE,0
2025-02-02,NH,0
2025-02-03,NH,0
2025-02-04,NH,0
2025-02-05,NH,1
2025-02-06,NH,0
2025-02-07,NH,0
2025-02-08,NH,0
2025-02-09,NH,0
2025-02-10,NH,0
2025-02-11,NH,0
2025-02-12,NH,0
2025-02-13,NH,0
2025-02-14,NH,0
2025-02-15,NH,0
2025-02-16,NH,0
2025-02-17,NH,0
2025-02-18,NH,0
2025-02-19,NH,0
2025-02-20,NH,0
2025-02-21,NH,0
2025-02-22,NH,0
2025-02-23,NH,0
2025-02-24,NH,0
2025-02-25,NH,0
2025-02-26,NH,0
2025-02-27,NH,0
2025-02-28,NH,0
2025-03-01,NH,0
2025-03-02,NH,0
2025-03-03,NH,0
2025-03-04,NH,0
2025-03-05,NH,0
2025-02-02,NJ,5
2025-02-03,NJ,28
2025-02-04,NJ,29
2025-02-05,NJ,25
2025-02-06,NJ,15
2025-02-07,NJ,20
2025-02-08,NJ,4
2025-02-09,NJ,2
2025-02-10,NJ,9
2025-02-11,NJ,12
2025-02-12,NJ,6
2025-02-13,NJ,6
2025-02-14,NJ,7
2025-02-15,NJ,0
2025-02-16,NJ,0
2025-02-17,NJ,0
2025-02-18,NJ,0
2025-02-19,NJ,0
2025-02-20,NJ,0
2025-02-21,NJ,0
2025-02-22,NJ,0
2025-02-23,NJ,0
2025-02-24,NJ,0
2025-02-25,NJ,0
2025-02-26,NJ,0
2025-02-27,NJ,0
2025-02-28,NJ,0
2025-03-01,NJ,0
2025-03-02,NJ,0
2025-03-03,NJ,0
2025-03-04,NJ,0
2025-03-05,NJ,0
2025-02-02,NM,0
2025-02-03,NM,0
2025-02-04,NM,0
2025-02-05,NM,0
2025-02-06,NM,0
2025-02-07,NM,0
2025-02-08,NM,0
2025-02-09,NM,0
2025-02-10,NM,0
2025-02-11,NM,0
2025-02-12,NM,0
2025-02-13,NM,0
2025-02-14,NM,0
2025-02-15,NM,0
2025-02-16,NM,0
2025-02-17,NM,0
2025-02-18,NM,0
2025-02-19,NM,0
2025-02-20,NM,0
2025-02-21,NM,0
2025-02-22,NM,0
2025-02-23,NM,0
2025-02-24,NM,0
2025-02-25,NM,0
2025-02-26,NM,0
2025-02-27,NM,0
2025-02-28,NM,0
2025-03-01,NM,0
2025-03-02,NM,0
2025-03-03,NM,0
2025-03-04,NM,0
2025-03-05,NM,0
2025-02-02,NV,0
2025-02-03,NV,2
2025-02-04,NV,0
2025-02-05,NV,0
2025-02-06,NV,0
2025-02-07,NV,0
2025-02-08,NV,0
2025-02-09,NV,0
2025-02-10,NV,0
2025-02-11,NV,0
2025-02-12,NV,0
2025-02-13,NV,0
2025-02-14,NV,0
2025-02-15,NV,0
2025-02-16,NV,0
2025-02-17,NV,0
2025-02-18,NV,0
2025-02-19,NV,0
2025-02-20,NV,0
2025-02-21,NV,0
2025-02-22,NV,0
2025-02-23,NV,0
2025-02-24,NV,0
2025-02-25,NV,0
2025-02-26,NV,0
2025-02-27,NV,0
2025-02-28,NV,0
2025-03-01,NV,0
2025-03-02,NV,0
2025-03-03,NV,0
2025-03-04,NV,0
2025-03-05,NV,0
2025-02-02,NY,18
2025-02-03,NY,64
2025-02-04,NY,50
2025-02-05,NY,24
2025-02-06,NY,21
2025-02-07,NY,21
2025-02-08,NY,30
2025-02-09,NY,25
2025-02-10,NY,41
2025-02-11,NY,10
2025-02-12,NY,16
2025-02-13,NY,18
2025-02-14,NY,27
2025-02-15,NY,18
2025-02-16,NY,7
2025-02-17,NY,11
2025-02-18,NY,8
2025-02-19,NY,3
2025-02-20,NY,0
2025-02-21,NY,0
2025-02-22,NY,0
2025-02-23,NY,0
2025-02-24,NY,0
2025-02-25,NY,0
2025-02-26,NY,0
2025-02-27,NY,0
2025-02-28,NY,0
2025-03-01,NY,0
2025-03-02,NY,0
2025-03-03,NY,0
2025-03-04,NY,0
2025-03-05,NY,0
2025-02-02,OH,0
2025-02-03,OH,1
2025-02-04,OH,2
2025-02-05,OH,2
2025-02-06,OH,0
2025-02-07,OH,0
2025-02-08,OH,0
2025-02-09,OH,0
2025-02-10,OH,0
2025-02-11,OH,1
2025-02-12,OH,0
2025-02-13,OH,1
2025-02-14,OH,0
2025-02-15,OH,0
2025-02-16,OH,0
2025-02-17,OH,0
2025-02-18,OH,0
2025-02-19,OH,0
2025-02-20,OH,0
2025-02-21,OH,0
2025-02-22,OH,0
2025-02-23,OH,0
2025-02-24,OH,0
2025-02-25,OH,0
2025-02-26,OH,0
2025-02-27,OH,0
2025-02-28,OH,0
2025-03-01,OH,0
2025-03-02,OH,0
2025-03-03,OH,0
2025-03-04,OH,0
2025-03-05,OH,0
2025-02-02,OK,0
2025-02-03,OK,0
2025-02-04,OK,0
2025-02-05,OK,0
2025-02-06,OK,0
2025-02-07,OK,0
